customerID,churn_probability,risk_flag,risk_band,threshold_used,model_name,MonthlyCharges,tenure,Contract,PaymentMethod,InternetService,tenure_bucket,services_count,customer_value,revenue_at_risk,top_risk_reasons,explanation_method,actual_churn
9497-QCMMS,0.9525,High,Critical,0.55,logistic_regression,93.55,1,Month-to-month,Electronic check,Fiber optic,0-12m,4,1122.6,1069.28,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
3312-ZWLGF,0.726,High,High,0.55,logistic_regression,79.3,29,Month-to-month,Electronic check,Fiber optic,25-48m,3,951.6,690.86,Month-to-month contract; Internet Service: Fiber optic; Internet Service: DSL,shap,No
9714-EDSUC,0.7259,High,High,0.55,logistic_regression,94.9,4,Month-to-month,Mailed check,Fiber optic,0-12m,5,1138.8,826.65,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
3884-HCSWG,0.7258,High,High,0.55,logistic_regression,70.0,17,Month-to-month,Electronic check,Fiber optic,13-24m,1,840.0,609.67,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
2782-LFZVW,0.7255,High,High,0.55,logistic_regression,58.95,11,Month-to-month,Mailed check,DSL,0-12m,3,707.4,513.22,Tenure; Month-to-month contract; Monthly Charges,shap,No
0354-WYROK,0.7254,High,High,0.55,logistic_regression,98.9,31,Month-to-month,Electronic check,Fiber optic,25-48m,5,1186.8,860.9,Month-to-month contract; Internet Service: Fiber optic; Services subscribed,shap,Yes
0947-MUGVO,0.7254,High,High,0.55,logistic_regression,73.65,20,Month-to-month,Electronic check,Fiber optic,13-24m,2,883.8,641.11,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
1092-GANHU,0.7254,High,High,0.55,logistic_regression,76.65,17,Month-to-month,Electronic check,Fiber optic,13-24m,2,919.8,667.22,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
7967-HYCDE,0.7252,High,High,0.55,logistic_regression,70.7,8,Month-to-month,Bank transfer (automatic),Fiber optic,0-12m,1,848.4,615.26,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
3744-ZRRDZ,0.725,High,High,0.55,logistic_regression,82.35,21,Month-to-month,Electronic check,Fiber optic,13-24m,3,988.2,716.44,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
1580-BMCMR,0.7248,High,High,0.55,logistic_regression,87.3,19,Month-to-month,Electronic check,Fiber optic,13-24m,3,1047.6,759.3,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
2692-BUCFV,0.7244,High,High,0.55,logistic_regression,101.45,29,Month-to-month,Bank transfer (automatic),Fiber optic,25-48m,5,1217.4,881.88,Month-to-month contract; Internet Service: Fiber optic; Services subscribed,shap,No
4423-YLHDV,0.7243,High,High,0.55,logistic_regression,104.4,21,Month-to-month,Bank transfer (automatic),Fiber optic,13-24m,6,1252.8,907.4,Tenure; Services subscribed; Month-to-month contract,shap,Yes
8802-UNOJF,0.7243,High,High,0.55,logistic_regression,83.8,12,Month-to-month,Mailed check,Fiber optic,0-12m,4,1005.6,728.36,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
0439-IFYUN,0.7242,High,High,0.55,logistic_regression,74.7,18,Month-to-month,Electronic check,Fiber optic,13-24m,2,896.4,649.17,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
1260-TTRXI,0.7241,High,High,0.55,logistic_regression,54.3,4,Month-to-month,Electronic check,DSL,0-12m,2,651.6,471.82,Tenure; Month-to-month contract; Monthly Charges,shap,Yes
4317-VTEOA,0.7241,High,High,0.55,logistic_regression,50.75,1,Month-to-month,Electronic check,DSL,0-12m,2,609.0,440.98,Tenure; Month-to-month contract; Monthly Charges,shap,Yes
8720-RQSBJ,0.724,High,High,0.55,logistic_regression,44.0,1,Month-to-month,Electronic check,DSL,0-12m,1,528.0,382.27,Tenure; Monthly Charges; Month-to-month contract,shap,No
1965-DDBWU,0.7238,High,High,0.55,logistic_regression,89.05,16,Month-to-month,Credit card (automatic),Fiber optic,13-24m,4,1068.6,773.45,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
4818-QIUFN,0.7236,High,High,0.55,logistic_regression,79.15,20,Month-to-month,Electronic check,Fiber optic,13-24m,3,949.8,687.28,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
0397-GZBBC,0.7236,High,High,0.55,logistic_regression,93.85,59,Month-to-month,Bank transfer (automatic),Fiber optic,48m+,4,1126.2,814.92,Month-to-month contract; Internet Service: Fiber optic; Total Charges,shap,Yes
0952-KMEEH,0.7235,High,High,0.55,logistic_regression,98.15,13,Month-to-month,Mailed check,Fiber optic,13-24m,5,1177.8,852.14,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
9842-EFSYY,0.7233,High,High,0.55,logistic_regression,57.2,4,Month-to-month,Mailed check,DSL,0-12m,5,686.4,496.47,Tenure; Month-to-month contract; Services subscribed,shap,No
0277-BKSQP,0.7228,High,High,0.55,logistic_regression,54.4,8,Month-to-month,Electronic check,DSL,0-12m,2,652.8,471.84,Tenure; Month-to-month contract; Monthly Charges,shap,No
9885-AIBVB,0.7225,High,High,0.55,logistic_regression,85.8,29,Month-to-month,Electronic check,Fiber optic,25-48m,4,1029.6,743.89,Month-to-month contract; Internet Service: Fiber optic; Internet Service: DSL,shap,No
3806-DXQOM,0.7224,High,High,0.55,logistic_regression,33.65,4,Month-to-month,Electronic check,DSL,0-12m,2,403.8,291.71,Tenure; Monthly Charges; Month-to-month contract,shap,Yes
3987-KQDDU,0.7224,High,High,0.55,logistic_regression,75.6,9,Month-to-month,Electronic check,Fiber optic,0-12m,2,907.2,655.36,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
6048-QBXKL,0.7223,High,High,0.55,logistic_regression,56.55,2,Month-to-month,Credit card (automatic),DSL,0-12m,3,678.6,490.15,Tenure; Month-to-month contract; Monthly Charges,shap,No
9272-LSVYH,0.7221,High,High,0.55,logistic_regression,70.15,10,Month-to-month,Mailed check,Fiber optic,0-12m,1,841.8,607.86,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
9625-QSTYE,0.7221,High,High,0.55,logistic_regression,81.15,13,Month-to-month,Electronic check,Fiber optic,13-24m,3,973.8,703.18,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
1013-QCWAM,0.7216,High,High,0.55,logistic_regression,100.8,66,Month-to-month,Electronic check,Fiber optic,48m+,5,1209.6,872.85,Total Charges; Month-to-month contract; Internet Service: Fiber optic,shap,No
0581-MDMPW,0.7215,High,High,0.55,logistic_regression,88.95,24,Month-to-month,Credit card (automatic),Fiber optic,13-24m,4,1067.4,770.13,Month-to-month contract; Internet Service: Fiber optic; Tenure,shap,No
5373-SFODM,0.7214,High,High,0.55,logistic_regression,85.25,36,Month-to-month,Credit card (automatic),Fiber optic,25-48m,3,1023.0,737.99,Month-to-month contract; Internet Service: Fiber optic; Internet Service: DSL,shap,Yes
8486-AYEQH,0.7214,High,High,0.55,logistic_regression,76.05,31,Month-to-month,Electronic check,Fiber optic,25-48m,2,912.6,658.35,Month-to-month contract; Internet Service: Fiber optic; Internet Service: DSL,shap,No
7481-ATQQS,0.721,High,High,0.55,logistic_regression,90.85,49,Month-to-month,Credit card (automatic),Fiber optic,48m+,4,1090.2,786.03,Month-to-month contract; Internet Service: Fiber optic; Tenure band: 48m+,shap,Yes
9090-SGQXL,0.721,High,High,0.55,logistic_regression,105.3,68,Month-to-month,Electronic check,Fiber optic,48m+,6,1263.6,911.06,Total Charges; Services subscribed; Month-to-month contract,shap,Yes
6543-CPZMK,0.7205,High,High,0.55,logistic_regression,29.95,9,Month-to-month,Electronic check,DSL,0-12m,1,359.4,258.95,Tenure; Monthly Charges; Month-to-month contract,shap,Yes
8364-TRMMK,0.7202,High,High,0.55,logistic_regression,50.65,3,Month-to-month,Mailed check,DSL,0-12m,2,607.8,437.74,Tenure; Month-to-month contract; Monthly Charges,shap,Yes
4690-PKDQG,0.7197,High,High,0.55,logistic_regression,95.55,42,Month-to-month,Electronic check,Fiber optic,25-48m,5,1146.6,825.21,Month-to-month contract; Internet Service: Fiber optic; Services subscribed,shap,No
8645-KWHJO,0.7197,High,High,0.55,logistic_regression,55.0,14,Month-to-month,Electronic check,DSL,13-24m,4,660.0,475.0,Tenure; Month-to-month contract; Monthly Charges,shap,No
7240-FQLHE,0.7196,High,High,0.55,logistic_regression,99.75,18,Month-to-month,Bank transfer (automatic),Fiber optic,13-24m,5,1197.0,861.36,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
5914-DVBWJ,0.7195,High,High,0.55,logistic_regression,85.45,18,Month-to-month,Electronic check,Fiber optic,13-24m,4,1025.4,737.78,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
8714-EUHJO,0.7195,High,High,0.55,logistic_regression,91.15,31,Month-to-month,Electronic check,Fiber optic,25-48m,4,1093.8,786.99,Month-to-month contract; Internet Service: Fiber optic; Internet Service: DSL,shap,Yes
8630-FJLIB,0.7195,High,High,0.55,logistic_regression,69.8,18,Month-to-month,Electronic check,Fiber optic,13-24m,1,837.6,602.65,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
8080-DDEMJ,0.7194,High,High,0.55,logistic_regression,45.1,1,Month-to-month,Electronic check,DSL,0-12m,1,541.2,389.34,Tenure; Month-to-month contract; Monthly Charges,shap,Yes
5482-VXSXJ,0.7192,High,High,0.55,logistic_regression,93.2,22,Month-to-month,Mailed check,Fiber optic,13-24m,4,1118.4,804.35,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
4840-ORQXB,0.7192,High,High,0.55,logistic_regression,104.75,56,Month-to-month,Electronic check,Fiber optic,48m+,6,1257.0,904.03,Services subscribed; Month-to-month contract; Internet Service: Fiber optic,shap,No
6402-EJMWF,0.7191,High,High,0.55,logistic_regression,55.3,4,Month-to-month,Mailed check,DSL,0-12m,2,663.6,477.19,Tenure; Month-to-month contract; Monthly Charges,shap,No
4706-DGAHW,0.719,High,High,0.55,logistic_regression,45.2,1,Month-to-month,Electronic check,DSL,0-12m,1,542.4,389.99,Tenure; Month-to-month contract; Monthly Charges,shap,No
0963-ZBDRN,0.719,High,High,0.55,logistic_regression,96.2,32,Month-to-month,Electronic check,Fiber optic,25-48m,4,1154.4,830.01,Month-to-month contract; Internet Service: Fiber optic; Internet Service: DSL,shap,Yes
6907-FLBER,0.7188,High,High,0.55,logistic_regression,54.3,1,Month-to-month,Electronic check,DSL,0-12m,3,651.6,468.37,Tenure; Month-to-month contract; Monthly Charges,shap,No
8313-KTIHG,0.7187,High,High,0.55,logistic_regression,61.3,4,Month-to-month,Electronic check,DSL,0-12m,3,735.6,528.68,Tenure; Month-to-month contract; Streaming TV: Yes,shap,No
9058-MJLZC,0.7185,High,High,0.55,logistic_regression,94.6,24,Month-to-month,Electronic check,Fiber optic,13-24m,4,1135.2,815.64,Month-to-month contract; Internet Service: Fiber optic; Tenure,shap,No
0869-PAPRP,0.7182,High,High,0.55,logistic_regression,85.7,26,Month-to-month,Credit card (automatic),Fiber optic,25-48m,3,1028.4,738.6,Month-to-month contract; Internet Service: Fiber optic; Tenure,shap,No
4816-LXZYW,0.7182,High,High,0.55,logistic_regression,79.15,23,Month-to-month,Electronic check,Fiber optic,13-24m,3,949.8,682.15,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
1866-OBPNR,0.718,High,High,0.55,logistic_regression,74.6,1,Month-to-month,Credit card (automatic),Fiber optic,0-12m,2,895.2,642.75,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
4546-FOKWR,0.7178,High,High,0.55,logistic_regression,74.75,16,Month-to-month,Credit card (automatic),Fiber optic,13-24m,2,897.0,643.87,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
0771-WLCLA,0.7177,High,High,0.55,logistic_regression,112.95,16,Month-to-month,Electronic check,Fiber optic,13-24m,7,1355.4,972.77,Tenure; Services subscribed; Month-to-month contract,shap,No
1307-ATKGB,0.7175,High,High,0.55,logistic_regression,89.55,24,Month-to-month,Electronic check,Fiber optic,13-24m,4,1074.6,771.03,Month-to-month contract; Internet Service: Fiber optic; Tenure,shap,No
9643-YBLUR,0.7175,High,High,0.55,logistic_regression,69.05,9,Month-to-month,Credit card (automatic),DSL,0-12m,5,828.6,594.52,Tenure; Month-to-month contract; Services subscribed,shap,No
7508-SMHXL,0.7175,High,High,0.55,logistic_regression,89.0,15,Month-to-month,Credit card (automatic),Fiber optic,13-24m,4,1068.0,766.29,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
4581-LNWUM,0.7174,High,High,0.55,logistic_regression,49.15,13,Month-to-month,Electronic check,DSL,13-24m,3,589.8,423.12,Tenure; Month-to-month contract; Monthly Charges,shap,No
6464-KEXXH,0.7172,High,High,0.55,logistic_regression,25.25,8,Month-to-month,Credit card (automatic),DSL,0-12m,0,303.0,217.31,Tenure; Monthly Charges; Month-to-month contract,shap,No
2933-FILNV,0.7171,High,High,0.55,logistic_regression,24.4,2,Month-to-month,Mailed check,DSL,0-12m,0,292.8,209.97,Tenure; Monthly Charges; Month-to-month contract,shap,Yes
2800-QQUSO,0.717,High,High,0.55,logistic_regression,100.3,42,Month-to-month,Electronic check,Fiber optic,25-48m,5,1203.6,862.98,Month-to-month contract; Internet Service: Fiber optic; Services subscribed,shap,No
4361-JEIVL,0.7167,High,High,0.55,logistic_regression,44.4,1,Month-to-month,Electronic check,DSL,0-12m,1,532.8,381.86,Tenure; Monthly Charges; Month-to-month contract,shap,Yes
4846-WHAFZ,0.7167,High,High,0.55,logistic_regression,76.5,37,Month-to-month,Electronic check,Fiber optic,25-48m,2,918.0,657.93,Month-to-month contract; Internet Service: Fiber optic; Internet Service: DSL,shap,Yes
5356-CSVSQ,0.7163,High,High,0.55,logistic_regression,64.6,3,Month-to-month,Electronic check,DSL,0-12m,4,775.2,555.28,Tenure; Month-to-month contract; Streaming TV: Yes,shap,No
1230-QAJDW,0.7163,High,High,0.55,logistic_regression,65.25,3,Month-to-month,Mailed check,DSL,0-12m,4,783.0,560.86,Tenure; Month-to-month contract; Streaming TV: Yes,shap,No
4116-TZAQJ,0.716,High,High,0.55,logistic_regression,74.25,9,Month-to-month,Credit card (automatic),Fiber optic,0-12m,2,891.0,637.96,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
7978-DKUQH,0.716,High,High,0.55,logistic_regression,74.6,25,Month-to-month,Electronic check,Fiber optic,25-48m,2,895.2,640.96,Month-to-month contract; Internet Service: Fiber optic; Tenure,shap,No
3780-YVMFA,0.7159,High,High,0.55,logistic_regression,68.55,8,Month-to-month,Electronic check,DSL,0-12m,4,822.6,588.9,Tenure; Month-to-month contract; Streaming Movies: Yes,shap,No
4373-MAVJG,0.7158,High,High,0.55,logistic_regression,90.9,14,Month-to-month,Bank transfer (automatic),Fiber optic,13-24m,4,1090.8,780.79,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,Yes
8665-UTDHZ,0.7156,High,High,0.55,logistic_regression,30.2,1,Month-to-month,Electronic check,DSL,0-12m,1,362.4,259.33,Tenure; Monthly Charges; Month-to-month contract,shap,Yes
4625-EWPTF,0.7154,High,High,0.55,logistic_regression,30.45,8,Month-to-month,Electronic check,DSL,0-12m,1,365.4,261.41,Tenure; Monthly Charges; Month-to-month contract,shap,Yes
5916-QEWPT,0.7153,High,High,0.55,logistic_regression,69.0,2,Month-to-month,Credit card (automatic),DSL,0-12m,4,828.0,592.27,Tenure; Month-to-month contract; Streaming Movies: Yes,shap,No
1976-CFOCS,0.7153,High,High,0.55,logistic_regression,46.0,1,Month-to-month,Electronic check,DSL,0-12m,1,552.0,394.85,Tenure; Month-to-month contract; Monthly Charges,shap,Yes
7339-POGZN,0.7146,High,High,0.55,logistic_regression,50.7,4,Month-to-month,Electronic check,DSL,0-12m,2,608.4,434.76,Tenure; Month-to-month contract; Monthly Charges,shap,No
3439-GVUSX,0.7145,High,High,0.55,logistic_regression,24.4,1,Month-to-month,Mailed check,DSL,0-12m,0,292.8,209.21,Tenure; Monthly Charges; Month-to-month contract,shap,No
6127-IYJOZ,0.7144,High,High,0.55,logistic_regression,45.85,1,Month-to-month,Mailed check,DSL,0-12m,1,550.2,393.06,Tenure; Month-to-month contract; Monthly Charges,shap,No
1769-GRUIK,0.7144,High,High,0.55,logistic_regression,71.1,18,Month-to-month,Electronic check,Fiber optic,13-24m,1,853.2,609.53,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
6185-TASNN,0.7143,High,High,0.55,logistic_regression,46.3,1,Month-to-month,Electronic check,DSL,0-12m,1,555.6,396.87,Tenure; Month-to-month contract; Monthly Charges,shap,No
7729-JTEEC,0.7143,High,High,0.55,logistic_regression,44.5,2,Month-to-month,Electronic check,DSL,0-12m,1,534.0,381.44,Tenure; Monthly Charges; Month-to-month contract,shap,No
8059-UDZFY,0.7143,High,High,0.55,logistic_regression,105.35,33,Month-to-month,Bank transfer (automatic),Fiber optic,25-48m,6,1264.2,903.02,Services subscribed; Month-to-month contract; Internet Service: Fiber optic,shap,No
8064-RAVOH,0.7137,High,High,0.55,logistic_regression,49.85,1,Month-to-month,Electronic check,DSL,0-12m,2,598.2,426.94,Tenure; Month-to-month contract; Monthly Charges,shap,No
2359-KMGLI,0.7131,High,High,0.55,logistic_regression,80.25,24,Month-to-month,Electronic check,Fiber optic,13-24m,3,963.0,686.72,Month-to-month contract; Internet Service: Fiber optic; Tenure,shap,Yes
4550-VBOFE,0.7131,High,High,0.55,logistic_regression,102.95,70,Month-to-month,Electronic check,Fiber optic,48m+,6,1235.4,880.96,Total Charges; Services subscribed; Month-to-month contract,shap,Yes
9779-DPNEJ,0.7131,High,High,0.55,logistic_regression,80.15,22,Month-to-month,Electronic check,Fiber optic,13-24m,2,961.8,685.86,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
2722-JMONI,0.7129,High,High,0.55,logistic_regression,49.55,1,Month-to-month,Electronic check,DSL,0-12m,2,594.6,423.89,Tenure; Month-to-month contract; Monthly Charges,shap,Yes
7410-OIEDU,0.7128,High,High,0.55,logistic_regression,79.85,10,Month-to-month,Mailed check,Fiber optic,0-12m,3,958.2,683.0,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
2582-FFFZR,0.7128,High,High,0.55,logistic_regression,50.6,22,Month-to-month,Electronic check,DSL,13-24m,3,607.2,432.81,Tenure; Month-to-month contract; Monthly Charges,shap,No
0601-WZHJF,0.7127,High,High,0.55,logistic_regression,46.35,14,Month-to-month,Electronic check,DSL,13-24m,2,556.2,396.4,Tenure; Month-to-month contract; Monthly Charges,shap,Yes
7470-MCQTK,0.7126,High,High,0.55,logistic_regression,48.75,13,Month-to-month,Bank transfer (automatic),DSL,13-24m,3,585.0,416.87,Tenure; Month-to-month contract; Monthly Charges,shap,Yes
9389-ACWBI,0.7125,High,High,0.55,logistic_regression,69.95,5,Month-to-month,Credit card (automatic),Fiber optic,0-12m,1,839.4,598.07,Tenure; Month-to-month contract; Internet Service: Fiber optic,shap,No
1608-GMEWB,0.7125,High,High,0.55,logistic_regression,93.9,45,Month-to-month,Bank transfer (automatic),Fiber optic,25-48m,4,1126.8,802.84,Month-to-month contract; Internet Service: Fiber optic; Internet Service: DSL,shap,No
1597-FZREH,0.7124,High,High,0.55,logistic_regression,76.4,2,Month-to-month,Electronic check,DSL,0-12m,5,916.8,653.13,Tenure; Month-to-month contract; Services subscribed,shap,Yes
3055-MJDSB,0.7123,High,High,0.55,logistic_regression,24.6,9,Month-to-month,Mailed check,DSL,0-12m,0,295.2,210.27,Tenure; Monthly Charges; Month-to-month contract,shap,No
8696-JKZNU,0.7119,High,High,0.55,logistic_regression,76.25,37,Month-to-month,Electronic check,Fiber optic,25-48m,2,915.0,651.39,Month-to-month contract; Internet Service: Fiber optic; Internet Service: DSL,shap,Yes
